Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-EW-A2FW-01A-11R-A17B-07	0.095642803	0	0.034732899	0.074485528	0.138461308	0.011287237	0.026114283	0.007520678	0.005161058	0.006843694	0	0	0.26276642	0.064665018	0.158308165	0.009164845	0	0.104846065	0	0	0
TCGA-AR-A1AM-01A-41R-A22K-07	0.105617825	0	0.00944356	0.100753967	0.227882756	0.007026328	0.021473286	0.014599699	0.026282367	0	0	0.005500552	0.193320097	0.074435571	0.103883896	0.012374852	0	0.097405244	0	0	0
TCGA-D8-A27P-01A-11R-A16F-07	0.048887107	0	0.003374276	0.059385203	0.070942967	0	0.041666987	0.014792503	0	0.006441876	0	0	0.411687371	0.027169514	0.156692814	0.039938131	0	0.119021251	0	0	0
TCGA-A2-A3KD-01A-12R-A213-07	0.188674839	0	0.137186939	0.068672181	0.151928868	0.004146803	0.022827122	0.017254734	0	0	0.023607902	0.058660774	0.033721056	0.047891511	0.146119294	0.04091491	0	0.046246297	0.009877028	0	0.002269743
TCGA-GM-A2D9-01A-11R-A18M-07	0.042890739	0	0.005260269	0.069474196	0.176632234	0	0.013520481	0.023312665	0.01784651	0	0.017943629	0	0.269861224	0.118902183	0.195964084	0.004431931	0	0.043959854	0	0	0
TCGA-B6-A40B-01A-11R-A239-07	0.055640149	0	0.010164522	0.046247681	0.07138579	0.010777909	0.058161305	0.010167191	0.006102185	0	0.027011602	0	0.379545114	0	0.119543199	0	0.06675538	0.132455617	0.006042355	0	0
TCGA-AR-A24T-01A-11R-A169-07	0.115430636	0	0.050593399	0.077220354	0.157917988	0.002480293	0.019672627	0.000343561	0	0	0.008208815	0.081412856	0.005374305	0.044510964	0.227093752	0.007306069	0	0.202434379	0	0	0
TCGA-AN-A0XL-01A-11R-A10J-07	0.040778507	0	0.006500722	0.085158402	0.23254259	0	0.023792137	0	0	0	0.011426443	0.004405092	0.05528707	0.090712958	0.265412647	0.006978486	0	0.177004945	0	0	0
TCGA-A2-A0EN-01A-13R-A084-07	0.085886344	0	0	0.137002781	0.259719705	0.006670514	0.061628996	0.037169202	0.005296159	0	0.009101446	0.001799546	0.043039021	0.079030179	0.129852152	0.072653055	0	0.067524404	0	0	0.003626497
TCGA-B6-A0IP-01A-11R-A034-07	0.133079528	0.092532987	0	0.184170317	0.156962183	0.008396616	0.03693057	0.005583318	0	0	0.008984987	0.01258029	0.122092295	0.107447556	0.026515398	0.00308348	0	0.101640473	0	0	0
TCGA-E2-A10E-01A-21R-A10J-07	0.062368318	0	0.006950095	0.087917743	0.244239108	0.035798723	0.07952849	0.007480473	0	0	0	0.002582904	0.081339432	0.145106435	0.085351537	0.091428354	0	0.066808528	0	0	0.003099861
TCGA-C8-A12O-01A-11R-A115-07	0.059479086	0	0.047045386	0.125098467	0.088913003	0.012195466	0.020458449	0.04864	0	0	0.001602671	0.004258178	0.283335714	0.067570717	0.126858617	0.002154819	0	0.112389427	0	0	0
TCGA-E2-A9RU-01A-11R-A41B-07	0.025868388	0	0.009235383	0.070567967	0.033933689	0.004002526	0.084273474	0.020487797	0	0	0.021898449	0.019117068	0.373449378	0.123767881	0.137570826	0.012607979	0	0.063219196	0	0	0
TCGA-A8-A07I-01A-11R-A00Z-07	0	0.00746587	0.016501841	0.043336931	0.175206198	0.004508642	0.038201832	0.049581956	0	0	0.02983161	0	0.322089182	0.071039944	0.17392245	0	0	0.068313544	0	0	0
TCGA-BH-A0BT-01A-11R-A12P-07	0.037834566	0	0	0.155660341	0.14031764	0	0.057547672	0.065802662	0	0	0.038109035	0.019539485	0.111171013	0.171366639	0.081023054	0.056386559	0	0.065241334	0	0	0
TCGA-A2-A0CZ-01A-11R-A034-07	0.078243061	0	0.095403635	0.091174681	0.12355739	0	0.056708548	0.021221205	0.00288525	0	0.025108605	0	0.219960836	0.077418529	0.068335587	0.014307377	0	0.125675298	0	0	0
TCGA-LL-A7T0-01A-31R-A352-07	0.053201176	0	0.018230267	0.157354479	0.166122817	0	0.049573555	0.036215643	0	0	0.018983846	0	0.262531446	0.0681275	0.135239159	0	0	0.034420112	0	0	0
TCGA-BH-A6R9-01A-21R-A32P-07	0.083087246	0	0.011183141	0.05835165	0.105248282	0.016020173	0.002554236	0.019662621	0	0	0.036391859	0	0.214186194	0.0748674	0.175410859	0.079072675	0	0.12270107	0	0	0.001262594
TCGA-EW-A2FR-01A-11R-A21T-07	0.035178723	0	0.002363382	0.074896139	0.156068414	0.006959571	0.039834141	0.027003371	0.000787116	0	0.008986503	0	0.381776468	0.050438039	0.160346638	0.006416252	0	0.047397122	0	0	0.001548122
TCGA-D8-A1XT-01A-11R-A14M-07	0.008844444	0	0	0.068986681	0.097347224	0.003705447	0.073218971	0.007614102	0	0	0	0	0.357175655	0.141909453	0.239032835	6.87E-05	0	0	0	0	0.002096452
TCGA-E2-A1IG-01A-11R-A144-07	0.067824377	0	0.009154661	0.069456185	0.208313003	0	0.014363027	0.028000292	0	0	0.017148551	0.02592715	0.217477016	0.059629082	0.235285302	0.003982781	0	0.039749097	0	0	0.003689477
TCGA-EW-A1OV-01A-11R-A144-07	0.073886861	0.01626001	0.029605617	0.233630812	0.158022708	0.050760826	0.043249415	0.04916561	0.015758163	0	0.001185592	0.000698891	0.122614125	0.082456181	0.084865784	0.000861185	0	0.036978219	0	0	0
TCGA-BH-A18V-01A-11R-A12D-07	0.020732073	0	0.002114379	0.019056718	0.160722801	0.020959026	0.048516672	0.016852604	0	0	0.017127004	0	0.422023052	0.093371453	0.139288164	0	0	0.039236054	0	0	0
TCGA-GM-A3XL-01A-11R-A22U-07	0.051404249	0	0.049950312	0.206240122	0.001513343	0.168908485	0.054926548	0	0	0	0.036782775	0	0.083004468	0.076163522	0.163886692	0.025344972	0.013559885	0.06628909	0	0	0.002025536
TCGA-A2-A0CP-01A-11R-A034-07	0.054079879	0	0.084871768	0.126923955	0.183634469	0	0.015141877	0	0.005785512	0	0.017308915	0	0.069290262	0.0960773	0.161459734	0.010356494	0	0.175069835	0	0	0
TCGA-BH-A1FH-01A-12R-A13Q-07	0.198465789	0	0.126931973	0.088050875	0.139768298	0	0	0	0	0	0.034114438	0.009874619	0	0.035542875	0.197200419	0.035053025	0	0.134116408	0	0	0.000881281
TCGA-D8-A27M-01A-11R-A16F-07	0.059912724	0.048675909	0.041016034	0.080708862	0.197800458	0.051048726	0.061870831	0.023854915	0	0.004429784	0	0.027932344	0.04626765	0.16158436	0.118680018	0.024253051	0	0.051964333	0	0	0
TCGA-B6-A0RM-01A-11R-A084-07	0.042886059	0	0.006276573	0.063889444	0.274660453	0	0.021750952	0.013325039	0	0	0.012348235	0.00488077	0	0.073725396	0.086777433	0.109731866	0	0.289747781	0	0	0
TCGA-A8-A0AB-01A-11R-A034-07	0.093988116	0	0.055746811	0.028205791	0.055272171	0	0.041780832	0	0	0	0.009025912	0	0.150799543	0.008912116	0.205469061	0.037029428	0.001793997	0.299529236	0	0	0.012446986
TCGA-E2-A105-01A-11R-A10J-07	0.057954665	0	0.012007979	0.072576718	0.067106885	0.002426408	0.052712194	0.030523443	0	0	0.004847394	0	0.447658566	0.082580375	0.133280442	0.008627231	0	0.027697699	0	0	0
TCGA-E9-A248-01A-11R-A169-07	0.066738528	0	0.126342252	0.151751444	0.21823372	0.062309254	0.009721658	0.018418198	0.046431855	0	0	0	0.114013249	0.073885588	0.083349174	0.009381323	0.00359353	0.015830226	0	0	0
TCGA-BH-A18H-01A-11R-A12D-07	0.072733644	0	0.006854175	0.243996083	0.201428323	0.081116184	0.005404138	0.032705721	0	0.048428526	0	0.004295629	0.145949687	0.07695465	0.044280567	0	0.003795705	0.032056968	0	0	0
TCGA-E9-A1RF-01A-11R-A157-07	0.018069689	0	0.004097535	0.198551709	0.156663057	0.07335841	0.016557441	0.013863749	0	0.003245148	0	0	0.149638591	0.096557993	0.226271962	0.011673133	0.007487228	0.021938033	0	0	0.002026322
TCGA-D8-A143-01A-11R-A115-07	0.075498764	0	0.038847129	0.107580135	0.218994849	0.048111845	0.066203685	0.013291512	0	0.000134183	0	0	0.134906882	0.083753566	0.165004552	0.02223868	0	0.025434217	0	0	0
TCGA-AC-A3HN-01A-11R-A213-07	0.109724789	0	0.059097859	0.095722818	0.140597636	0.004093928	0.03247261	0.017331821	0	0	0.008422487	0	0.216242283	0.093322995	0.117288259	0.031453872	0	0.074228644	0	0	0
TCGA-AR-A2LM-01A-11R-A180-07	0.068492223	0	0.009140971	0.128228996	0.209076429	0	0.050264284	0	0.007585897	0	0.007311946	0.04506174	0.002838128	0.080222674	0.115022391	0.052579648	0	0.224174673	0	0	0
TCGA-E2-A14W-01A-11R-A12D-07	0.012054316	0	0	0.067031436	0.059816192	0	0.047793795	0.003565445	0	0	0.005935731	0	0.420348586	0.050790681	0.291592111	0	0	0.001476742	0.031708747	0	0.007886217
TCGA-E2-A1IJ-01A-11R-A144-07	0.13760542	0	0.023640954	0.135243128	0.199185472	0.001226545	0.029072457	0.021379919	0	0	0.039247954	0.008097561	0.063518246	0.119170959	0.073456375	0.022258257	0	0.125772774	0	0	0.001123979
TCGA-A7-A26G-01A-21R-A169-07	0.102737457	0	0.090617638	0.06500365	0.253304848	0.016723079	0.048974871	0	0.008720741	0	0	0	0.080381515	0.122434228	0.110563934	0.03915382	0	0.061384218	0	0	0
TCGA-AO-A0JD-01A-11R-A056-07	0.046576979	0	0.001887107	0.107696251	0.182689588	0.043521886	0.073236134	0.027989505	0	0	0.000861559	0.014375262	0.107589313	0.122307017	0.131338729	0.08070563	0	0.05922504	0	0	0
TCGA-E2-A1LE-01A-12R-A19W-07	0.012379775	0	0	0.233780232	0.167735105	0.01113899	0.040781903	0.044016981	0	0	0.019257992	0.001270674	0.202304421	0.090203149	0.129950951	0.008032795	0	0.03914703	0	0	0
TCGA-EW-A3E8-01B-11R-A24H-07	0.138266284	0	0.04522144	0.108739876	0.242640305	0.026033731	0.037785012	0.068656837	0.002105906	0	0.005642217	0	0.099702978	0.090754009	0.066624298	0.001599897	0	0.06622721	0	0	0
TCGA-A2-A4S1-01A-21R-A266-07	0.002307972	0.006986329	0	0.003632306	0.093736391	0	0	0.023415841	0	0.006601613	0.016424391	0	0.195814478	0.039265389	0.573145163	0.004498995	0	0.03083817	0	0	0.003332962
TCGA-A7-A425-01A-11R-A24H-07	0.049320196	0	0.002927854	0.091549078	0.12636153	0	0.034964266	0.005792599	0	0	0.02653704	0.098486566	0	0.052761536	0.349915224	0.032810305	0	0.128573805	0	0	0
TCGA-AN-A0XS-01A-22R-A109-07	0.012872076	0.032033842	0.048131995	0.193161475	0.238449955	0.020813554	0.033622905	0.031881257	0.010121999	0	0	0.005552837	0.117778808	0.102826269	0.084908706	0.031249722	0	0.0365946	0	0	0
TCGA-AR-A0U4-01A-11R-A109-07	0	0.000347306	0.000113556	0.019667709	0.071201485	0.033957825	0.012032696	0	0.001674067	0	0.004629305	0.022969781	0.532428751	0.181017218	0.071660764	0.036068785	0	0.002190134	0	0	0.010040618
TCGA-A2-A04N-01A-11R-A115-07	0.097950312	0	0.009892291	0.052075032	0.185977204	0	0.056341356	0	0	0	0.005230512	0	0.205538742	0.075296727	0.166918593	0.009984257	0	0.134794974	0	0	0
TCGA-AO-A125-01A-11R-A10J-07	0	0.00190687	0	0.023809619	0.255070262	0	0.196788931	0	0	0	0.013325763	0.068918208	0.358717849	0	0.02836905	0	0	0.04613175	0	0.006961699	0
TCGA-AO-A1KS-01A-11R-A13Q-07	0.07930536	0	0.012693275	0.041604952	0.345187922	0.022727939	0.044015145	0	0.019143361	0	0	0.00601007	0.009051424	0.076798708	0.225465036	0.019097006	0.029729783	0.066805748	0	0	0.00236427
TCGA-OL-A66I-01A-21R-A29R-07	0.017494243	0	0.005902519	0.273987118	0.105273106	0.067031032	0.019983632	0.070815333	0	0	0.033092325	0.004431866	0.1268384	0.113082232	0.041793725	0.06034564	0	0.059928829	0	0	0
TCGA-D8-A1JE-01A-11R-A13Q-07	0	0.001274683	0.000956949	0.105569762	0.209170997	0.009730714	0.018868689	0.007948919	0	0	0	0	0	0.114093234	0.39723526	0.018418221	0	0.10770514	0	0	0.009027434
TCGA-AN-A0AK-01A-21R-A00Z-07	0.066874328	0	0.03107333	0.092661898	0.104082048	0.040556753	0.045560409	0.01594249	0.022425305	0	0.004070656	0	0.244284734	0.06627207	0.248898822	0.001944869	0	0.015352288	0	0	0
TCGA-A7-A26E-01B-06R-A277-07	0.002962316	0	0.002923931	0	0.234226382	0	0.039998142	0	0	8.05E-05	0.019954499	0.080185066	0	0.00197782	0.47145629	0	0.006772994	0.055960149	0	0.083501874	0
TCGA-E2-A106-01A-11R-A10J-07	0.086108995	0	0.093041198	0.068915661	0.208189629	0	0.081769047	0	0.014866968	0	0.013140919	0	0.038726282	0.153711443	0.155452889	0.027064797	0	0.046693128	0	0	0.012319043
TCGA-E2-A14U-01A-11R-A22K-07	0.079867599	0	0.007335637	0.134855681	0.208655851	0	0.061139962	0	0	0	0.002119976	0.014718086	0.006708989	0.057384047	0.393999137	0.015790173	0	0.008424341	0.009000522	0	0
TCGA-GM-A2DH-01A-11R-A180-07	0.072617746	0	0	0.145066641	0.195426213	0.046248259	0.086110611	0.050780503	0.015917257	0	0.016530777	0	0.146558273	0.083865319	0.084048532	0.01506583	0	0.041764039	0	0	0
TCGA-BH-A0DZ-01A-11R-A00Z-07	0.014562284	0	0.030818637	0.134043906	0.121140526	0.010808229	0.039320781	0.011667581	0	0	0.01549004	0	0.214715172	0.113698358	0.264306001	0.009133943	0	0.014838804	0	0.005455737	0
TCGA-AR-A2LR-01A-12R-A18M-07	0.068640738	0	0.001908995	0.103663874	0.082944893	0.005896366	0.049032426	0	0	0	0.013418122	0.01102202	0.132792644	0.069374417	0.36834725	0	0.003907372	0.089050882	0	0	0
TCGA-E9-A1RD-01A-11R-A157-07	0.055195067	0	0.007482363	0.048683557	0.184174782	0	0.027603878	0.000841208	0.005877685	0	0.00929697	0.108260013	0	0.068862308	0.280688412	0.079984114	0	0.123049643	0	0	0
TCGA-A2-A0YD-01A-11R-A109-07	0.102311455	0	0.02142434	0.093048671	0.181209135	0.015785311	0.034547611	0.023369728	0.010141627	0	0.004600083	0	0.161422631	0.081243305	0.147894935	0.004514932	0	0.107822524	0	0	0.010663714
TCGA-AQ-A0Y5-01A-11R-A14M-07	0.005496191	0	0	0	0.084176528	0.002502912	0.009810535	0.002474447	0	0	0.004977699	0	0.401918208	0.063803007	0.317928834	0	0.001632786	0.079533684	0	0	0.025745167
TCGA-E9-A3Q9-01A-11R-A21T-07	0.079155876	0	0.060829225	0.143630121	0.177218023	0	0.033691554	0	0	0	0.04044649	0.134787961	0	0.039090817	0.235907001	0.003705342	0	0.05153759	0	0	0
TCGA-AR-A5QN-01A-12R-A28M-07	0.13084962	0	0	0.125461661	0.253597304	0.001055384	0	0.003028817	0.025835044	0	0	0.00034922	0.023876028	0.11991699	0.196782757	0.001723733	0	0.114760736	0	0	0.002762706
TCGA-BH-A1EY-01A-11R-A13Q-07	0.019361025	0	0.000399346	0.021629906	0.379875473	0.02394951	0.009642458	0.014860886	0.004459468	0.005300584	0	0	0.161779011	0.095015172	0.145295978	0.046806016	0	0.069353067	0	0	0.0022721
TCGA-A8-A09B-01A-11R-A00Z-07	0.062105437	0	0.010009648	0.085812075	0.211538229	0.006800219	0.031002556	0	0	0.023544693	0	0.05126671	0.003690756	0.08127304	0.267661338	0.029284264	0	0.13282724	0	0	0.003183795
TCGA-EW-A1P4-01A-21R-A144-07	0.058833823	0	0.008587243	0.172491859	0.119005325	0.087792396	0.070558585	0.011570299	0	0	0.110593872	0	0.062061543	0.083164037	0.051637388	0.109464062	0.003325863	0.027972906	0	0	0.022940798
TCGA-A8-A08B-01A-11R-A00Z-07	0.045423589	0	0.075962678	0.10864368	0.157933537	0.029212115	0.079951091	0.031594176	0.017031969	0	0.031463129	0	0.139744558	0.125961645	0.082015115	0.001920201	0.017568264	0.053015865	0	0	0.002558388
TCGA-A2-A0YH-01A-11R-A109-07	0.034547442	0	0.063112128	0.117221403	0.182185438	0.03576308	0.039709499	0.01801456	0	0	0	0.007875742	0.074468958	0.042279569	0.256262651	0	0.028299438	0.078344083	0	0	0.02191601
TCGA-A8-A09V-01A-11R-A034-07	0.073624862	0	0.059373986	0	0.15738392	0	0	0	0	0.016508379	0	0.143507781	0	0.053751841	0.313019261	0	0	0.18282997	0	0	0
TCGA-BH-A18N-01A-11R-A12D-07	0	0.004565057	0.005584398	0	0.134942835	0	0.006921795	0.014096929	0	0.009835219	0	0	0.353042316	0.026189684	0.350570768	0	0	0.086332277	0	0	0.007918721
TCGA-BH-A18J-01A-11R-A12D-07	0.00476762	0.005283551	0	0.010967581	0.115537169	0	0.028540702	0.025684402	0	0	0	0	0.455575885	0.053408064	0.25573499	0	0	0.027525598	0	0	0.016974438
TCGA-E2-A108-01A-13R-A10J-07	0.03267583	0	0.001520063	0.1910362	0.218614444	0.019036532	0.057263265	0.016894393	0.037603929	0	0.025005557	0	0.086926293	0.087348588	0.095363317	0.021073747	0	0.109637843	0	0	0
TCGA-EW-A1P1-01A-31R-A14D-07	0.031108247	0	0.002824315	0.112654034	0.211488489	0.019216213	0.0371339	0.003954093	0.000815925	0	0.005648914	0	0.285490361	0.105848833	0.10325967	0.042928179	0	0.037628828	0	0	0
TCGA-S3-AA10-01A-21R-A41B-07	0.013496165	0.019482689	0.027033944	0.131633112	0.153009489	0.039268259	0.100828641	0.063956182	0	0	0.054292261	0	0.164430092	0.142113939	0.059962918	0	0.003127233	0.027365075	0	0	0
TCGA-A8-A07E-01A-11R-A034-07	0.046763515	0	0.00715691	0.151244319	0.212555826	0.024636239	0.004710804	0.025332055	0.026396194	0	0	0.003303097	0	0.1155438	0.154709133	0.081782249	0	0.14586586	0	0	0
TCGA-AO-A1KP-01A-11R-A13Q-07	0.025731156	0	0	0.063650394	0.357773884	0	0.032785185	0.000631351	0	0	0.000187606	0.003013211	0.175072859	0.041631797	0	0.053335601	0.090391721	0.08429146	0	0.070177973	0.001325802
TCGA-HN-A2NL-01A-11R-A18M-07	0.017544386	0	0.03140803	0.20018488	0.184812961	0.007025125	0.062375997	0.046008092	0	0	0.015949393	0	0.196499081	0.08773262	0.12006299	0	0	0.030396445	0	0	0
TCGA-D8-A27G-01A-11R-A16F-07	0.077626429	0	0	0.196823209	0.169651175	0.009938091	0.056462809	0.022594479	0.019805726	0	0	0	0.138686827	0.087869061	0.140643553	0.020491701	0	0.05940694	0	0	0
TCGA-PL-A8LX-01A-11R-A41B-07	0.023443579	0	0	0.052255322	0.169311324	0	0.000735263	0.04158887	0	0	0.020679673	0.13066004	0.018635967	0.048140773	0.424142437	0.001765212	0	0.068641541	0	0	0
TCGA-BH-A0W7-01A-11R-A115-07	0.097311261	0	0.02519339	0.167718467	0.141874724	0.022764475	0.040509134	0.044198581	0.032442928	0	0.002094979	0	0.184618525	0.092941303	0.100558342	0	0	0.047079379	0	0	0.000694513
TCGA-BH-A0RX-01A-21R-A084-07	0.025027427	0.001593207	0.011812919	0.182766338	0.148242443	0.052646322	0.056654766	0.019362372	0	0	0.035763731	0.012496479	0.127012895	0.149169404	0.088529628	0.010306026	0.010856129	0.067759915	0	0	0
TCGA-D8-A73X-01A-11R-A32P-07	0.066331452	0	0.030035006	0.0445522	0.068249116	0	0.033586636	0.007842295	0.00527504	0	0.003703984	0	0.412810196	0.031427948	0.186826099	0.011429795	0	0.097930234	0	0	0
TCGA-A8-A082-01A-11R-A00Z-07	0.00089329	0.003217204	0	0	0.177760054	0.001401697	0.003482725	0.015314929	0	0.072339139	0.002593282	0.002121051	0.227328361	0.037823549	0.391001781	0.015236695	0	0.041162142	0	0	0.008324101
TCGA-BH-A8G0-01A-11R-A352-07	0.153541677	0.004810814	0.041135172	0.043773792	0.111397154	0.001745543	0.002407381	0.020484315	0	0	0.032742222	0	0.392611158	0.022091723	0.098839453	0	0	0.074419598	0	0	0
TCGA-EW-A1P8-01A-11R-A144-07	0.01407812	0.002795117	0	0.086406513	0.173004755	0.008699056	0.070894762	0.008735621	0	0	0	0.001813381	0.142554603	0.055035806	0.260279727	0.093963974	0	0	0.076564469	0	0.005174097
TCGA-AC-A2BK-01A-11R-A21T-07	0.067279464	0	0.010346528	0.211890874	0.172201904	0.014419987	0.054804658	0	0	0	0.058848418	0.007583176	0.03647625	0.078015181	0.215025375	0.001510598	0	0.071597588	0	0	0
TCGA-E2-A1II-01A-11R-A144-07	0.020541388	0	0	0.297605134	0.09975724	0.14995064	0.065391468	0.026069058	0	0	0	0.000250228	0.050155989	0.154669624	0.078260339	0.00752134	0	0.049827552	0	0	0
TCGA-A2-A0ST-01A-12R-A084-07	0.041589101	0.061087283	0.044893088	0.152152539	0.155568888	0.012390122	0.09168431	0.046975836	0.006835087	0	0.011317959	0.000296249	0.072463055	0.131060978	0.027985864	0.101485084	0.009800113	0.032414443	0	0	0
TCGA-E2-A15D-01A-11R-A115-07	0.029185951	0.000327333	0.011761085	0.134376251	0.210485027	0	0.075616888	0	0.011509747	0	0.01393633	0	0.179394902	0.124948368	0.13316465	0.00528169	0	0.070011778	0	0	0
TCGA-PL-A8LZ-01A-31R-A36F-07	0.038369727	0	0.023405445	0.098239823	0.143424638	0.070664741	0.067286193	0.036511102	0	0.014553191	0.019125999	0.000440124	0.111300199	0.230297025	0.100444397	0	0.02391948	0.022017916	0	0	0
TCGA-A7-A3J0-01A-11R-A213-07	0.037509165	0	0.01961653	0.114629609	0.149872528	0.003873764	0.087639062	0.031668437	0	0	0.018116803	0	0.263369285	0.193610852	0.028379052	0.014165309	0	0.037549603	0	0	0
TCGA-AC-A3YI-01A-21R-A239-07	0.06318056	0	0.027924015	0.055999762	0.050442863	0.000985159	0.0125826	0.013242944	0	0	0.010230063	0.001636187	0.523026937	0.041274236	0.075551888	0	0.01780804	0.094068379	0.012046368	0	0
TCGA-A8-A09Q-01A-11R-A00Z-07	0.056037747	0	0.009183502	0.047680951	0.292705814	0.036731741	0.026897557	0.013969296	0	0	0	0.011620123	0.11003936	0.079685328	0.21239652	0.01263779	0	0.085119613	0	0	0.005294658
TCGA-E9-A1R7-01A-11R-A14M-07	0.120058088	0	0.154320635	0.064400899	0.193379243	0	0	0	0	0	0.052528505	0.014613963	0.117073916	0.093711581	0.041928936	0.011003112	0	0.136981122	0	0	0
TCGA-A8-A08P-01A-11R-A00Z-07	0.007305321	0	0.003578416	0.066754826	0.208611781	0.057471267	0.047982545	0.011203735	0.003722427	0	0.013239855	0.002348592	0.162349188	0.134707254	0.157577654	0.019464423	0	0.095815203	0	0	0.007867514
TCGA-OL-A6VQ-01A-12R-A41B-07	0.130479197	0	0.026014858	0.109504613	0.280609334	0.031245731	0	0	0	0	0	0.009228427	0	0.088229962	0.07491507	0.112479194	0.029524424	0.102309046	0.005460145	0	0
TCGA-E2-A159-01A-11R-A115-07	0.057420238	0	0.004208577	0.185330083	0.166277204	0.109189806	0.017089124	0	0	0	0.005338865	0	0.096950334	0.085202853	0.155602575	0.036754864	0	0.080019897	0	0	0.000615581
TCGA-C8-A26V-01A-11R-A16F-07	0.072273763	0	0.012251163	0	0.14944452	0	0	0.009469544	0.00809731	0	0.051090575	0	0.220609729	0.13127137	0.146928201	0.045729879	0	0.152833945	0	0	0
TCGA-E9-A22A-01A-11R-A157-07	0.068750567	0	0.028625211	0.169174271	0.189956713	0.027290614	0.021872677	0.019082739	0.015748215	0	0	0	0.141195634	0.0755581	0.150877555	0.000831599	0.013618231	0.069759422	0	0	0.00765845
TCGA-E2-A573-01A-11R-A29R-07	0.033641988	0.009581356	0.012890139	0.080621095	0.171309288	0.034222353	0.089025906	0.019375757	0.049140811	0	0.027751276	0	0.231339495	0.113253063	0.096524603	0	0.007583353	0.023739518	0	0	0
TCGA-AO-A0J3-01A-11R-A034-07	0.007815648	0	0.007349411	0.099405895	0.187471113	0	0.01573375	0.04696802	0	0	0.038375185	0.016070106	0.131420915	0.073556063	0.248421164	0	0	0.12741273	0	0	0
TCGA-A8-A09A-01A-11R-A00Z-07	0.080724593	0	0.011881934	0.158134483	0.175719234	0.00393439	0	0.006956036	0	0	0.038458074	0.01679022	0.124308595	0.135923867	0.101300675	0.020085117	0	0.125782782	0	0	0
TCGA-BH-A1F5-01A-12R-A13Q-07	0.091192764	0	0.028716477	0.032452545	0.224172667	0	0.039436138	0	0	0	0.003381332	0	0	0.044066712	0.263975011	0.080785636	0	0.119433223	0.05814258	0	0.014244915
TCGA-AC-A2FE-01A-11R-A19W-07	0.041891828	0	0.000255454	0.286234244	0.187823454	0.005719352	0.053910441	0.055350789	0	0	0.043252057	0.011118833	0.01643351	0.097247755	0.097679285	0.057558456	0.015430465	0.02032103	0	0	0.009773048
TCGA-BH-A0HK-01A-11R-A056-07	0.064465848	0	0.138540945	0.071622706	0.26885459	0	0.035547504	0.000841695	0	6.21E-05	0	0.065720805	0	0.101856944	0.169367197	0.046717243	0	0.036402394	0	0	0
TCGA-AQ-A54N-01A-11R-A266-07	0.06997599	0	0.013218524	0.157489583	0.154537224	0	0.184800328	0.0100525	0	0	0.039392565	0.026615414	0.059293742	0.082859346	0.163450177	0	0.009978736	0.028335871	0	0	0
TCGA-OL-A5RX-01A-11R-A28M-07	0.218462335	0	0.083650466	0.149324288	0.200289447	0	0.061911061	0.029400593	0	0	0.013296222	0.008270142	0.040722214	0.051775083	0.077210676	0.021220877	0	0.044466596	0	0	0
